order_id,created_at,sku_name,quantity,asp_inr,cogs_inr,gross_revenue_inr,discount_inr,net_revenue_inr,city,payment_method,courier,is_returned,order_status,financial_status
ORD10185,2026-02-10T18:48:00+05:30,Biotin Hair Gummies,1,599,75,599,0,599,Pune,Prepaid,DTDC,True,returned,refunded
ORD10186,2026-02-10T22:15:00+05:30,Collagen Gummies 30pc,1,699,85,699,69.9,629.1,Hyderabad,Prepaid,Ecom Express,False,delivered,paid
ORD10187,2026-02-10T13:44:00+05:30,Collagen Gummies 30pc,2,699,85,1398,209.7,1188.3,Bengaluru,Prepaid,DTDC,False,delivered,paid
ORD10188,2026-02-10T13:39:00+05:30,Collagen Gummies 30pc,1,699,85,699,69.9,629.1,Bengaluru,COD,BlueDart,False,delivered,paid
ORD10189,2026-02-10T15:48:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Bengaluru,Prepaid,Ecom Express,False,delivered,paid
ORD10190,2026-02-10T22:36:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Mumbai,Prepaid,BlueDart,False,delivered,paid
ORD10191,2026-02-10T09:43:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Ahmedabad,Prepaid,BlueDart,False,delivered,paid
ORD10192,2026-02-10T18:51:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Mumbai,COD,Shadowfax,False,delivered,paid
ORD10193,2026-02-10T09:34:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Delhi,Prepaid,Delhivery,False,delivered,paid
ORD10194,2026-02-10T14:23:00+05:30,Multivitamin Women 30pc,3,549,70,1647,0,1647,Mumbai,COD,Ecom Express,False,delivered,paid
ORD10195,2026-02-10T18:55:00+05:30,Multivitamin Women 30pc,1,549,70,549,0,549,Ahmedabad,COD,Ecom Express,False,delivered,paid
ORD10196,2026-02-10T19:34:00+05:30,Vitamin C Serum 30ml,3,899,120,2697,0,2697,Bengaluru,COD,Shadowfax,False,delivered,paid
ORD10197,2026-02-10T09:02:00+05:30,Vitamin C Serum 30ml,3,899,120,2697,0,2697,Delhi,COD,Ecom Express,False,delivered,paid
ORD10198,2026-02-10T11:47:00+05:30,Biotin Hair Gummies,1,599,75,599,0,599,Pune,COD,Delhivery,False,delivered,paid
ORD10199,2026-02-10T17:20:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Bengaluru,COD,Delhivery,False,delivered,paid
ORD10200,2026-02-10T22:47:00+05:30,Ashwagandha 60pc,1,499,65,499,74.85,424.15,Kolkata,COD,BlueDart,False,delivered,paid
ORD10201,2026-02-10T16:20:00+05:30,Omega-3 Fish Oil 60pc,1,799,90,799,0,799,Bengaluru,COD,Ecom Express,False,delivered,paid
ORD10202,2026-02-10T22:03:00+05:30,Biotin Hair Gummies,2,599,75,1198,0,1198,Delhi,Prepaid,BlueDart,False,delivered,paid
ORD10203,2026-02-10T21:23:00+05:30,Ashwagandha 60pc,1,499,65,499,49.9,449.1,Hyderabad,COD,BlueDart,False,delivered,paid
ORD10204,2026-02-10T18:35:00+05:30,Collagen Gummies 30pc,2,699,85,1398,0,1398,Mumbai,COD,DTDC,True,returned,refunded
ORD10205,2026-02-10T09:47:00+05:30,Collagen Gummies 30pc,3,699,85,2097,0,2097,Ahmedabad,Prepaid,DTDC,True,returned,refunded
ORD10206,2026-02-10T18:22:00+05:30,Multivitamin Women 30pc,1,549,70,549,0,549,Delhi,Prepaid,Shadowfax,False,delivered,paid
ORD10207,2026-02-10T22:13:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Ahmedabad,COD,Ecom Express,False,delivered,paid
ORD10208,2026-02-10T11:21:00+05:30,Vitamin C Serum 30ml,2,899,120,1798,0,1798,Hyderabad,Prepaid,BlueDart,False,delivered,paid
ORD10209,2026-02-10T19:41:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Delhi,Prepaid,Shadowfax,False,delivered,paid
ORD10210,2026-02-10T08:33:00+05:30,Biotin Hair Gummies,1,599,75,599,0,599,Pune,COD,DTDC,False,delivered,paid
ORD10211,2026-02-11T15:23:00+05:30,Collagen Gummies 30pc,2,699,85,1398,209.7,1188.3,Lucknow,Prepaid,Delhivery,False,delivered,paid
ORD10212,2026-02-11T08:33:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Jaipur,Prepaid,Ecom Express,True,returned,refunded
ORD10213,2026-02-11T11:12:00+05:30,Biotin Hair Gummies,1,599,75,599,29.95,569.05,Delhi,Prepaid,Shadowfax,False,delivered,paid
ORD10214,2026-02-11T11:19:00+05:30,Ashwagandha 60pc,1,499,65,499,74.85,424.15,Delhi,COD,Ecom Express,False,delivered,paid
ORD10215,2026-02-11T21:27:00+05:30,Biotin Hair Gummies,1,599,75,599,59.9,539.1,Chennai,COD,Delhivery,True,returned,refunded
ORD10216,2026-02-11T19:56:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Surat,Prepaid,Delhivery,False,delivered,paid
ORD10217,2026-02-11T17:09:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Jaipur,Prepaid,DTDC,False,delivered,paid
ORD10218,2026-02-11T18:57:00+05:30,Biotin Hair Gummies,1,599,75,599,0,599,Delhi,COD,Delhivery,False,delivered,paid
ORD10219,2026-02-11T20:39:00+05:30,Ashwagandha 60pc,2,499,65,998,0,998,Pune,Prepaid,Delhivery,False,delivered,paid
ORD10220,2026-02-11T14:27:00+05:30,Multivitamin Women 30pc,1,549,70,549,82.35,466.65,Pune,Prepaid,Delhivery,False,delivered,paid
ORD10221,2026-02-11T10:47:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Delhi,COD,Shadowfax,False,delivered,paid
ORD10222,2026-02-11T15:35:00+05:30,Vitamin C Serum 30ml,1,899,120,899,89.9,809.1,Mumbai,COD,DTDC,False,delivered,paid
ORD10223,2026-02-11T20:05:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Mumbai,Prepaid,DTDC,False,delivered,paid
ORD10224,2026-02-11T12:31:00+05:30,Biotin Hair Gummies,1,599,75,599,59.9,539.1,Bhopal,Prepaid,BlueDart,False,delivered,paid
ORD10225,2026-02-11T11:29:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Delhi,Prepaid,DTDC,False,delivered,paid
ORD10226,2026-02-11T14:52:00+05:30,Collagen Gummies 30pc,2,699,85,1398,0,1398,Lucknow,Prepaid,DTDC,False,delivered,paid
ORD10227,2026-02-11T12:47:00+05:30,Biotin Hair Gummies,3,599,75,1797,0,1797,Hyderabad,COD,DTDC,False,delivered,paid
ORD10228,2026-02-11T22:36:00+05:30,Biotin Hair Gummies,2,599,75,1198,0,1198,Hyderabad,COD,BlueDart,False,delivered,paid
ORD10229,2026-02-11T09:52:00+05:30,Collagen Gummies 30pc,2,699,85,1398,0,1398,Mumbai,COD,Shadowfax,False,delivered,paid
ORD10230,2026-02-11T20:24:00+05:30,Omega-3 Fish Oil 60pc,1,799,90,799,0,799,Chennai,Prepaid,BlueDart,False,delivered,paid
ORD10231,2026-02-11T19:57:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Bengaluru,Prepaid,Ecom Express,False,delivered,paid
ORD10232,2026-02-11T08:36:00+05:30,Biotin Hair Gummies,1,599,75,599,0,599,Jaipur,Prepaid,Delhivery,False,delivered,paid
ORD10233,2026-02-11T17:44:00+05:30,Multivitamin Women 30pc,1,549,70,549,0,549,Delhi,Prepaid,DTDC,False,delivered,paid
ORD10234,2026-02-11T12:26:00+05:30,Ashwagandha 60pc,3,499,65,1497,0,1497,Delhi,Prepaid,Shadowfax,False,delivered,paid
ORD10235,2026-02-11T19:28:00+05:30,Omega-3 Fish Oil 60pc,1,799,90,799,119.85,679.15,Kolkata,COD,BlueDart,False,delivered,paid
ORD10236,2026-02-11T22:47:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Kolkata,COD,Delhivery,False,delivered,paid
ORD10237,2026-02-11T14:01:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Mumbai,COD,Shadowfax,False,delivered,paid
ORD10238,2026-02-11T20:50:00+05:30,Biotin Hair Gummies,1,599,75,599,0,599,Bengaluru,COD,Ecom Express,False,delivered,paid
ORD10239,2026-02-11T13:38:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Ahmedabad,COD,BlueDart,False,delivered,paid
ORD10240,2026-02-11T12:58:00+05:30,Vitamin C Serum 30ml,2,899,120,1798,0,1798,Mumbai,Prepaid,DTDC,False,delivered,paid
ORD10241,2026-02-11T17:24:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Mumbai,COD,Delhivery,False,delivered,paid
ORD10242,2026-02-11T15:39:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Bengaluru,Prepaid,BlueDart,False,delivered,paid
ORD10243,2026-02-11T19:53:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Mumbai,COD,BlueDart,False,delivered,paid
ORD10244,2026-02-11T17:47:00+05:30,Vitamin C Serum 30ml,1,899,120,899,89.9,809.1,Hyderabad,COD,BlueDart,False,delivered,paid
ORD10245,2026-02-11T15:34:00+05:30,Biotin Hair Gummies,2,599,75,1198,179.7,1018.3,Bengaluru,COD,Shadowfax,False,delivered,paid
ORD10246,2026-02-11T21:05:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Pune,COD,BlueDart,False,delivered,paid
ORD10247,2026-02-11T17:08:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Pune,COD,BlueDart,False,delivered,paid
ORD10248,2026-02-11T19:18:00+05:30,Biotin Hair Gummies,1,599,75,599,0,599,Kolkata,COD,Shadowfax,False,delivered,paid
ORD10249,2026-02-11T19:55:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Kolkata,COD,Delhivery,True,returned,refunded
ORD10250,2026-02-11T12:40:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Delhi,Prepaid,BlueDart,False,delivered,paid
ORD10251,2026-02-11T17:00:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Hyderabad,COD,Delhivery,False,delivered,paid
ORD10252,2026-02-11T14:13:00+05:30,Omega-3 Fish Oil 60pc,2,799,90,1598,0,1598,Mumbai,Prepaid,Ecom Express,False,delivered,paid
ORD10253,2026-02-11T18:48:00+05:30,Multivitamin Women 30pc,1,549,70,549,0,549,Bengaluru,Prepaid,DTDC,False,delivered,paid
ORD10254,2026-02-11T14:12:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Pune,COD,Ecom Express,False,delivered,paid
ORD10255,2026-02-11T22:41:00+05:30,Multivitamin Women 30pc,1,549,70,549,0,549,Ahmedabad,COD,DTDC,False,delivered,paid
ORD10256,2026-02-11T10:37:00+05:30,Collagen Gummies 30pc,1,699,85,699,34.95,664.05,Delhi,COD,BlueDart,False,delivered,paid
ORD10257,2026-02-11T19:51:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Mumbai,Prepaid,DTDC,False,delivered,paid
ORD10258,2026-02-11T18:09:00+05:30,Collagen Gummies 30pc,2,699,85,1398,0,1398,Ahmedabad,COD,BlueDart,False,delivered,paid
ORD10259,2026-02-11T21:13:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Hyderabad,COD,BlueDart,False,delivered,paid
ORD10260,2026-02-11T11:17:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Pune,Prepaid,Shadowfax,False,delivered,paid
ORD10261,2026-02-12T16:12:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Delhi,Prepaid,Delhivery,False,delivered,paid
ORD10262,2026-02-12T13:59:00+05:30,Biotin Hair Gummies,1,599,75,599,0,599,Mumbai,Prepaid,BlueDart,False,delivered,paid
ORD10263,2026-02-12T20:04:00+05:30,Vitamin C Serum 30ml,2,899,120,1798,0,1798,Kolkata,COD,Ecom Express,False,delivered,paid
ORD10264,2026-02-12T14:44:00+05:30,Collagen Gummies 30pc,2,699,85,1398,0,1398,Delhi,Prepaid,Delhivery,False,delivered,paid
ORD10265,2026-02-12T16:20:00+05:30,Vitamin C Serum 30ml,1,899,120,899,44.95,854.05,Bengaluru,COD,BlueDart,False,delivered,paid
ORD10266,2026-02-12T09:29:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Kolkata,COD,Delhivery,False,delivered,paid
ORD10267,2026-02-12T16:33:00+05:30,Ashwagandha 60pc,2,499,65,998,99.8,898.2,Chennai,COD,BlueDart,False,delivered,paid
ORD10268,2026-02-12T14:17:00+05:30,Biotin Hair Gummies,2,599,75,1198,0,1198,Mumbai,Prepaid,BlueDart,False,delivered,paid
ORD10269,2026-02-12T10:23:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Surat,Prepaid,Delhivery,False,delivered,paid
ORD10270,2026-02-12T14:58:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Ahmedabad,COD,Delhivery,False,delivered,paid
ORD10271,2026-02-12T14:58:00+05:30,Collagen Gummies 30pc,1,699,85,699,34.95,664.05,Kolkata,Prepaid,Shadowfax,False,delivered,paid
ORD10272,2026-02-12T09:56:00+05:30,Biotin Hair Gummies,1,599,75,599,59.9,539.1,Mumbai,COD,DTDC,False,delivered,paid
ORD10273,2026-02-12T20:19:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Kolkata,COD,DTDC,False,delivered,paid
ORD10274,2026-02-12T08:14:00+05:30,Biotin Hair Gummies,2,599,75,1198,119.8,1078.2,Delhi,Prepaid,Ecom Express,False,delivered,paid
ORD10275,2026-02-12T19:19:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Chennai,Prepaid,Delhivery,True,returned,refunded
ORD10276,2026-02-12T14:44:00+05:30,Collagen Gummies 30pc,1,699,85,699,104.85,594.15,Delhi,Prepaid,Ecom Express,False,delivered,paid
ORD10277,2026-02-12T08:27:00+05:30,Omega-3 Fish Oil 60pc,2,799,90,1598,239.7,1358.3,Pune,COD,Shadowfax,False,delivered,paid
ORD10278,2026-02-12T10:49:00+05:30,Ashwagandha 60pc,1,499,65,499,24.95,474.05,Delhi,Prepaid,DTDC,False,delivered,paid
ORD10279,2026-02-12T11:28:00+05:30,Biotin Hair Gummies,1,599,75,599,0,599,Mumbai,COD,Ecom Express,False,delivered,paid
ORD10280,2026-02-12T10:05:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Mumbai,Prepaid,BlueDart,False,delivered,paid
ORD10281,2026-02-12T21:28:00+05:30,Biotin Hair Gummies,3,599,75,1797,179.7,1617.3,Delhi,Prepaid,Delhivery,False,delivered,paid
ORD10282,2026-02-12T13:43:00+05:30,Ashwagandha 60pc,3,499,65,1497,149.7,1347.3,Mumbai,Prepaid,Delhivery,False,delivered,paid
ORD10283,2026-02-12T15:51:00+05:30,Ashwagandha 60pc,3,499,65,1497,224.55,1272.45,Hyderabad,Prepaid,DTDC,True,returned,refunded
ORD10284,2026-02-12T15:01:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Kolkata,COD,DTDC,False,delivered,paid
ORD10285,2026-02-12T17:15:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Delhi,COD,BlueDart,False,delivered,paid
ORD10286,2026-02-12T18:51:00+05:30,Ashwagandha 60pc,2,499,65,998,0,998,Ahmedabad,COD,Ecom Express,False,delivered,paid
ORD10287,2026-02-12T13:24:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Delhi,COD,DTDC,False,delivered,paid
ORD10288,2026-02-12T11:10:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Hyderabad,Prepaid,Delhivery,False,delivered,paid
ORD10289,2026-02-12T14:22:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Delhi,Prepaid,Delhivery,False,delivered,paid
ORD10290,2026-02-12T17:36:00+05:30,Multivitamin Women 30pc,1,549,70,549,0,549,Mumbai,Prepaid,BlueDart,False,delivered,paid
ORD10291,2026-02-12T11:01:00+05:30,Collagen Gummies 30pc,1,699,85,699,104.85,594.15,Kolkata,Prepaid,Ecom Express,False,delivered,paid
ORD10292,2026-02-12T17:45:00+05:30,Ashwagandha 60pc,2,499,65,998,49.9,948.1,Jaipur,Prepaid,BlueDart,False,delivered,paid
ORD10293,2026-02-12T09:21:00+05:30,Omega-3 Fish Oil 60pc,3,799,90,2397,0,2397,Kolkata,Prepaid,DTDC,False,delivered,paid
ORD10294,2026-02-12T22:39:00+05:30,Vitamin C Serum 30ml,3,899,120,2697,0,2697,Mumbai,Prepaid,Ecom Express,False,delivered,paid
ORD10295,2026-02-12T19:36:00+05:30,Biotin Hair Gummies,1,599,75,599,29.95,569.05,Hyderabad,COD,BlueDart,False,delivered,paid
ORD10296,2026-02-12T10:21:00+05:30,Vitamin C Serum 30ml,1,899,120,899,89.9,809.1,Lucknow,COD,Delhivery,False,delivered,paid
ORD10297,2026-02-12T19:56:00+05:30,Biotin Hair Gummies,2,599,75,1198,0,1198,Chandigarh,Prepaid,BlueDart,False,delivered,paid
ORD10298,2026-02-12T10:56:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Mumbai,COD,Delhivery,True,returned,refunded
ORD10299,2026-02-12T18:14:00+05:30,Vitamin C Serum 30ml,2,899,120,1798,0,1798,Delhi,COD,Ecom Express,False,delivered,paid
ORD10300,2026-02-12T16:57:00+05:30,Collagen Gummies 30pc,2,699,85,1398,69.9,1328.1,Kolkata,COD,DTDC,False,delivered,paid
ORD10301,2026-02-12T14:10:00+05:30,Multivitamin Women 30pc,1,549,70,549,0,549,Chandigarh,Prepaid,Ecom Express,False,delivered,paid
ORD10302,2026-02-12T14:36:00+05:30,Collagen Gummies 30pc,1,699,85,699,34.95,664.05,Surat,Prepaid,Ecom Express,False,delivered,paid
ORD10303,2026-02-12T11:06:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Mumbai,COD,Delhivery,False,delivered,paid
ORD10304,2026-02-12T18:34:00+05:30,Collagen Gummies 30pc,2,699,85,1398,0,1398,Delhi,COD,Delhivery,False,delivered,paid
ORD10305,2026-02-12T17:03:00+05:30,Vitamin C Serum 30ml,1,899,120,899,89.9,809.1,Delhi,COD,BlueDart,False,delivered,paid
ORD10306,2026-02-12T16:26:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Mumbai,Prepaid,DTDC,False,delivered,paid
ORD10307,2026-02-12T19:02:00+05:30,Multivitamin Women 30pc,1,549,70,549,0,549,Jaipur,Prepaid,Shadowfax,False,delivered,paid
ORD10308,2026-02-12T10:02:00+05:30,Ashwagandha 60pc,1,499,65,499,24.95,474.05,Kolkata,COD,Shadowfax,False,delivered,paid
ORD10309,2026-02-12T09:05:00+05:30,Vitamin C Serum 30ml,2,899,120,1798,0,1798,Bengaluru,Prepaid,BlueDart,False,delivered,paid
ORD10310,2026-02-12T09:26:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Delhi,Prepaid,DTDC,False,delivered,paid
ORD10311,2026-02-12T16:56:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Hyderabad,Prepaid,Delhivery,False,delivered,paid
ORD10312,2026-02-12T14:02:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Delhi,Prepaid,Ecom Express,False,delivered,paid
ORD10313,2026-02-12T12:17:00+05:30,Vitamin C Serum 30ml,2,899,120,1798,179.8,1618.2,Chennai,Prepaid,Delhivery,False,delivered,paid
ORD10314,2026-02-13T14:38:00+05:30,Biotin Hair Gummies,2,599,75,1198,0,1198,Delhi,Prepaid,DTDC,False,delivered,paid
ORD10315,2026-02-13T19:32:00+05:30,Ashwagandha 60pc,1,499,65,499,49.9,449.1,Mumbai,Prepaid,Ecom Express,False,delivered,paid
ORD10316,2026-02-13T11:02:00+05:30,Vitamin C Serum 30ml,2,899,120,1798,0,1798,Bengaluru,COD,Shadowfax,False,delivered,paid
ORD10317,2026-02-13T17:28:00+05:30,Vitamin C Serum 30ml,1,899,120,899,89.9,809.1,Chennai,COD,DTDC,False,delivered,paid
ORD10318,2026-02-13T09:18:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Hyderabad,COD,DTDC,False,delivered,paid
ORD10319,2026-02-13T08:30:00+05:30,Collagen Gummies 30pc,1,699,85,699,104.85,594.15,Kolkata,Prepaid,BlueDart,False,delivered,paid
ORD10320,2026-02-13T19:41:00+05:30,Omega-3 Fish Oil 60pc,3,799,90,2397,0,2397,Hyderabad,COD,Delhivery,False,delivered,paid
ORD10321,2026-02-13T18:53:00+05:30,Collagen Gummies 30pc,1,699,85,699,104.85,594.15,Kolkata,COD,Ecom Express,False,delivered,paid
ORD10322,2026-02-13T18:20:00+05:30,Omega-3 Fish Oil 60pc,1,799,90,799,0,799,Hyderabad,COD,DTDC,False,delivered,paid
ORD10323,2026-02-13T14:42:00+05:30,Omega-3 Fish Oil 60pc,2,799,90,1598,0,1598,Chennai,COD,DTDC,False,delivered,paid
ORD10324,2026-02-13T08:37:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Mumbai,Prepaid,Ecom Express,False,delivered,paid
ORD10325,2026-02-13T10:53:00+05:30,Biotin Hair Gummies,1,599,75,599,0,599,Mumbai,Prepaid,BlueDart,False,delivered,paid
ORD10326,2026-02-13T10:43:00+05:30,Ashwagandha 60pc,2,499,65,998,0,998,Delhi,COD,Ecom Express,False,delivered,paid
ORD10327,2026-02-13T21:07:00+05:30,Omega-3 Fish Oil 60pc,1,799,90,799,0,799,Delhi,Prepaid,BlueDart,False,delivered,paid
ORD10328,2026-02-13T14:33:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Hyderabad,COD,Shadowfax,False,delivered,paid
ORD10329,2026-02-13T10:49:00+05:30,Collagen Gummies 30pc,3,699,85,2097,314.55,1782.45,Kolkata,Prepaid,BlueDart,False,delivered,paid
ORD10330,2026-02-13T10:36:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Chandigarh,Prepaid,DTDC,True,returned,refunded
ORD10331,2026-02-13T11:46:00+05:30,Biotin Hair Gummies,1,599,75,599,89.85,509.15,Pune,COD,Delhivery,False,delivered,paid
ORD10332,2026-02-13T22:22:00+05:30,Vitamin C Serum 30ml,1,899,120,899,134.85,764.15,Delhi,COD,Shadowfax,False,delivered,paid
ORD10333,2026-02-13T13:27:00+05:30,Vitamin C Serum 30ml,2,899,120,1798,0,1798,Bengaluru,COD,DTDC,False,delivered,paid
ORD10334,2026-02-13T14:01:00+05:30,Omega-3 Fish Oil 60pc,3,799,90,2397,0,2397,Delhi,COD,Ecom Express,False,delivered,paid
ORD10335,2026-02-13T12:49:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Mumbai,Prepaid,Delhivery,False,delivered,paid
ORD10336,2026-02-13T14:07:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Bhopal,Prepaid,Delhivery,True,returned,refunded
ORD10337,2026-02-13T16:46:00+05:30,Ashwagandha 60pc,1,499,65,499,24.95,474.05,Mumbai,COD,Delhivery,False,delivered,paid
ORD10338,2026-02-13T11:22:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Pune,COD,Ecom Express,False,delivered,paid
ORD10339,2026-02-13T21:36:00+05:30,Biotin Hair Gummies,1,599,75,599,29.95,569.05,Mumbai,Prepaid,Ecom Express,False,delivered,paid
ORD10340,2026-02-13T15:18:00+05:30,Ashwagandha 60pc,2,499,65,998,0,998,Mumbai,COD,Shadowfax,False,delivered,paid
ORD10341,2026-02-13T22:02:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Kolkata,Prepaid,Delhivery,False,delivered,paid
ORD10342,2026-02-13T09:23:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Hyderabad,COD,DTDC,False,delivered,paid
ORD10343,2026-02-13T09:08:00+05:30,Biotin Hair Gummies,1,599,75,599,0,599,Bengaluru,COD,Ecom Express,False,delivered,paid
ORD10344,2026-02-13T15:11:00+05:30,Biotin Hair Gummies,1,599,75,599,0,599,Lucknow,COD,BlueDart,False,delivered,paid
ORD10345,2026-02-13T08:45:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Hyderabad,Prepaid,BlueDart,False,delivered,paid
ORD10346,2026-02-13T19:44:00+05:30,Omega-3 Fish Oil 60pc,2,799,90,1598,0,1598,Pune,COD,Shadowfax,False,delivered,paid
ORD10347,2026-02-13T08:00:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Chennai,COD,Ecom Express,False,delivered,paid
ORD10348,2026-02-13T08:32:00+05:30,Ashwagandha 60pc,1,499,65,499,49.9,449.1,Kolkata,Prepaid,Ecom Express,False,delivered,paid
ORD10349,2026-02-13T15:47:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Bengaluru,COD,BlueDart,False,delivered,paid
ORD10350,2026-02-13T18:19:00+05:30,Ashwagandha 60pc,2,499,65,998,0,998,Bengaluru,Prepaid,Shadowfax,False,delivered,paid
ORD10351,2026-02-13T17:38:00+05:30,Omega-3 Fish Oil 60pc,1,799,90,799,0,799,Chennai,Prepaid,Ecom Express,False,delivered,paid
ORD10352,2026-02-13T18:51:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Chennai,COD,Delhivery,False,delivered,paid
ORD10353,2026-02-13T11:12:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Chennai,Prepaid,Delhivery,False,delivered,paid
ORD10354,2026-02-13T21:43:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Mumbai,Prepaid,BlueDart,False,delivered,paid
ORD10355,2026-02-13T21:37:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Bengaluru,Prepaid,Shadowfax,False,delivered,paid
ORD10356,2026-02-13T17:38:00+05:30,Vitamin C Serum 30ml,2,899,120,1798,269.7,1528.3,Jaipur,Prepaid,BlueDart,False,delivered,paid
ORD10357,2026-02-13T10:08:00+05:30,Omega-3 Fish Oil 60pc,3,799,90,2397,0,2397,Delhi,Prepaid,Shadowfax,False,delivered,paid
ORD10358,2026-02-13T16:40:00+05:30,Vitamin C Serum 30ml,1,899,120,899,0,899,Pune,Prepaid,DTDC,False,delivered,paid
ORD10359,2026-02-13T18:20:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Chennai,Prepaid,DTDC,False,delivered,paid
ORD10360,2026-02-13T21:34:00+05:30,Biotin Hair Gummies,1,599,75,599,0,599,Hyderabad,Prepaid,Shadowfax,False,delivered,paid
ORD10361,2026-02-13T12:43:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Kolkata,COD,Shadowfax,True,returned,refunded
ORD10362,2026-02-13T17:55:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Chennai,COD,DTDC,False,delivered,paid
ORD10363,2026-02-13T14:26:00+05:30,Ashwagandha 60pc,1,499,65,499,49.9,449.1,Delhi,COD,Shadowfax,False,delivered,paid
ORD10364,2026-02-13T21:55:00+05:30,Multivitamin Women 30pc,1,549,70,549,0,549,Delhi,COD,Shadowfax,False,delivered,paid
ORD10365,2026-02-13T10:43:00+05:30,Vitamin C Serum 30ml,3,899,120,2697,0,2697,Hyderabad,Prepaid,DTDC,False,delivered,paid
ORD10366,2026-02-13T21:16:00+05:30,Collagen Gummies 30pc,1,699,85,699,104.85,594.15,Pune,COD,Delhivery,False,delivered,paid
ORD10367,2026-02-13T15:50:00+05:30,Collagen Gummies 30pc,1,699,85,699,0,699,Jaipur,COD,Delhivery,False,delivered,paid
ORD10368,2026-02-13T10:26:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Pune,Prepaid,DTDC,False,delivered,paid
ORD10369,2026-02-13T16:52:00+05:30,Ashwagandha 60pc,1,499,65,499,0,499,Delhi,Prepaid,BlueDart,False,delivered,paid
